seed,numerRuns,rounds,outcome
6645284012686327895,1,26,win
6645284012686327895,2,26,win
6645284012686327895,3,26,win
6645284012686327895,4,26,win
6645284012686327895,5,26,win
623909956103275361,1,27,win
623909956103275361,2,27,win
623909956103275361,3,27,win
623909956103275361,4,27,win
623909956103275361,5,27,win
4679160000469284451,1,46,loss
4679160000469284451,2,46,loss
4679160000469284451,3,46,loss
4679160000469284451,4,46,loss
4679160000469284451,5,46,loss
9005123050234929143,1,5,loss
9005123050234929143,2,5,loss
9005123050234929143,3,5,loss
9005123050234929143,4,5,loss
9005123050234929143,5,5,loss
133302011992953282,1,77,loss
133302011992953282,2,77,loss
133302011992953282,3,77,loss
133302011992953282,4,77,loss
133302011992953282,5,77,loss
6581818999648114708,1,28,loss
6581818999648114708,2,28,loss
6581818999648114708,3,28,loss
6581818999648114708,4,28,loss
6581818999648114708,5,28,loss
8696302646873513677,1,10,loss
8696302646873513677,2,10,loss
8696302646873513677,3,10,loss
8696302646873513677,4,10,loss
8696302646873513677,5,10,loss
9052574546229878740,1,70,win
9052574546229878740,2,70,win
9052574546229878740,3,70,win
9052574546229878740,4,70,win
9052574546229878740,5,70,win
2679298458487685467,1,47,loss
2679298458487685467,2,47,loss
2679298458487685467,3,47,loss
2679298458487685467,4,47,loss
2679298458487685467,5,47,loss
737494903342406567,1,45,loss
737494903342406567,2,45,loss
737494903342406567,3,45,loss
737494903342406567,4,45,loss
737494903342406567,5,45,loss
2077836888883431378,1,23,loss
2077836888883431378,2,23,loss
2077836888883431378,3,23,loss
2077836888883431378,4,23,loss
2077836888883431378,5,23,loss
2532647966830891856,1,33,loss
2532647966830891856,2,33,loss
2532647966830891856,3,33,loss
2532647966830891856,4,33,loss
2532647966830891856,5,33,loss
689738774704859064,1,25,loss
689738774704859064,2,25,loss
689738774704859064,3,25,loss
689738774704859064,4,25,loss
689738774704859064,5,25,loss
7664010435994119551,1,31,loss
7664010435994119551,2,31,loss
7664010435994119551,3,31,loss
7664010435994119551,4,31,loss
7664010435994119551,5,31,loss
5100863552164953126,1,29,loss
5100863552164953126,2,29,loss
5100863552164953126,3,29,loss
5100863552164953126,4,29,loss
5100863552164953126,5,29,loss
56183065012252736,1,8,loss
56183065012252736,2,8,loss
56183065012252736,3,8,loss
56183065012252736,4,8,loss
56183065012252736,5,8,loss
5869991280888065613,1,35,loss
5869991280888065613,2,35,loss
5869991280888065613,3,35,loss
5869991280888065613,4,35,loss
5869991280888065613,5,35,loss
7390357129046388984,1,18,loss
7390357129046388984,2,18,loss
7390357129046388984,3,18,loss
7390357129046388984,4,18,loss
7390357129046388984,5,18,loss
3426722974792361624,1,29,loss
3426722974792361624,2,29,loss
3426722974792361624,3,29,loss
3426722974792361624,4,29,loss
3426722974792361624,5,29,loss
3763262692105216358,1,34,win
3763262692105216358,2,34,win
3763262692105216358,3,34,win
3763262692105216358,4,34,win
3763262692105216358,5,34,win
5217983666285515074,1,61,loss
5217983666285515074,2,61,loss
5217983666285515074,3,61,loss
5217983666285515074,4,61,loss
5217983666285515074,5,61,loss
4738288695029210284,1,24,win
4738288695029210284,2,24,win
4738288695029210284,3,24,win
4738288695029210284,4,24,win
4738288695029210284,5,24,win
7005078021576928504,1,46,loss
7005078021576928504,2,46,loss
7005078021576928504,3,46,loss
7005078021576928504,4,46,loss
7005078021576928504,5,46,loss
6683264273583921316,1,29,loss
6683264273583921316,2,29,loss
6683264273583921316,3,29,loss
6683264273583921316,4,29,loss
6683264273583921316,5,29,loss
8824024789554517769,1,43,win
8824024789554517769,2,43,win
8824024789554517769,3,43,win
8824024789554517769,4,43,win
8824024789554517769,5,43,win
8537220521726933188,1,5,loss
8537220521726933188,2,5,loss
8537220521726933188,3,5,loss
8537220521726933188,4,5,loss
8537220521726933188,5,5,loss
8628187600342786662,1,13,loss
8628187600342786662,2,13,loss
8628187600342786662,3,13,loss
8628187600342786662,4,13,loss
8628187600342786662,5,13,loss
6995468162260246966,1,34,win
6995468162260246966,2,34,win
6995468162260246966,3,34,win
6995468162260246966,4,34,win
6995468162260246966,5,34,win
5154766210231386211,1,10,loss
5154766210231386211,2,10,loss
5154766210231386211,3,10,loss
5154766210231386211,4,10,loss
5154766210231386211,5,10,loss
7115841597043683013,1,72,win
7115841597043683013,2,72,win
7115841597043683013,3,72,win
7115841597043683013,4,72,win
7115841597043683013,5,72,win
1471836658517523044,1,46,loss
1471836658517523044,2,46,loss
1471836658517523044,3,46,loss
1471836658517523044,4,46,loss
1471836658517523044,5,46,loss
7623006199727097155,1,38,loss
7623006199727097155,2,38,loss
7623006199727097155,3,38,loss
7623006199727097155,4,38,loss
7623006199727097155,5,38,loss
4332031879887614562,1,28,loss
4332031879887614562,2,28,loss
4332031879887614562,3,28,loss
4332031879887614562,4,28,loss
4332031879887614562,5,28,loss
2759075496543602994,1,35,loss
2759075496543602994,2,35,loss
2759075496543602994,3,35,loss
2759075496543602994,4,35,loss
2759075496543602994,5,35,loss
6659962365271702133,1,33,loss
6659962365271702133,2,33,loss
6659962365271702133,3,33,loss
6659962365271702133,4,33,loss
6659962365271702133,5,33,loss
4491717288251709197,1,19,loss
4491717288251709197,2,19,loss
4491717288251709197,3,19,loss
4491717288251709197,4,19,loss
4491717288251709197,5,19,loss
5670945242384857556,1,29,loss
5670945242384857556,2,29,loss
5670945242384857556,3,29,loss
5670945242384857556,4,29,loss
5670945242384857556,5,29,loss
3220715861168066736,1,20,loss
3220715861168066736,2,20,loss
3220715861168066736,3,20,loss
3220715861168066736,4,20,loss
3220715861168066736,5,20,loss
1177197693806114892,1,10,loss
1177197693806114892,2,10,loss
1177197693806114892,3,10,loss
1177197693806114892,4,10,loss
1177197693806114892,5,10,loss
1645139338072277533,1,26,loss
1645139338072277533,2,26,loss
1645139338072277533,3,26,loss
1645139338072277533,4,26,loss
1645139338072277533,5,26,loss
4694990488287631365,1,25,win
4694990488287631365,2,25,win
4694990488287631365,3,25,win
4694990488287631365,4,25,win
4694990488287631365,5,25,win
2160510434527675263,1,34,loss
2160510434527675263,2,34,loss
2160510434527675263,3,34,loss
2160510434527675263,4,34,loss
2160510434527675263,5,34,loss
6047312348214161087,1,26,loss
6047312348214161087,2,26,loss
6047312348214161087,3,26,loss
6047312348214161087,4,26,loss
6047312348214161087,5,26,loss
6459546231697653934,1,29,loss
6459546231697653934,2,29,loss
6459546231697653934,3,29,loss
6459546231697653934,4,29,loss
6459546231697653934,5,29,loss
7122742393898491120,1,15,loss
7122742393898491120,2,15,loss
7122742393898491120,3,15,loss
7122742393898491120,4,15,loss
7122742393898491120,5,15,loss
6509059249682187882,1,29,loss
6509059249682187882,2,29,loss
6509059249682187882,3,29,loss
6509059249682187882,4,29,loss
6509059249682187882,5,29,loss
6799651630291626274,1,30,loss
6799651630291626274,2,30,loss
6799651630291626274,3,30,loss
6799651630291626274,4,30,loss
6799651630291626274,5,30,loss
2681238516274335305,1,19,loss
2681238516274335305,2,19,loss
2681238516274335305,3,19,loss
2681238516274335305,4,19,loss
2681238516274335305,5,19,loss
1091034520260084733,1,110,loss
1091034520260084733,2,110,loss
1091034520260084733,3,110,loss
1091034520260084733,4,110,loss
1091034520260084733,5,110,loss
6589728031022016187,1,27,loss
6589728031022016187,2,27,loss
6589728031022016187,3,27,loss
6589728031022016187,4,27,loss
6589728031022016187,5,27,loss
2412011458160953061,1,5,loss
2412011458160953061,2,5,loss
2412011458160953061,3,5,loss
2412011458160953061,4,5,loss
2412011458160953061,5,5,loss
9013896117597076848,1,22,loss
9013896117597076848,2,22,loss
9013896117597076848,3,22,loss
9013896117597076848,4,22,loss
9013896117597076848,5,22,loss
5472015055458853818,1,33,loss
5472015055458853818,2,33,loss
5472015055458853818,3,33,loss
5472015055458853818,4,33,loss
5472015055458853818,5,33,loss
7631940570339605041,1,25,loss
7631940570339605041,2,25,loss
7631940570339605041,3,25,loss
7631940570339605041,4,25,loss
7631940570339605041,5,25,loss
8948146077824124663,1,32,loss
8948146077824124663,2,32,loss
8948146077824124663,3,32,loss
8948146077824124663,4,32,loss
8948146077824124663,5,32,loss
5156193856824332475,1,20,win
5156193856824332475,2,20,win
5156193856824332475,3,20,win
5156193856824332475,4,20,win
5156193856824332475,5,20,win
5039480837587745685,1,23,loss
5039480837587745685,2,23,loss
5039480837587745685,3,23,loss
5039480837587745685,4,23,loss
5039480837587745685,5,23,loss
6642070633408114003,1,31,win
6642070633408114003,2,31,win
6642070633408114003,3,31,win
6642070633408114003,4,31,win
6642070633408114003,5,31,win
944049890289234242,1,25,loss
944049890289234242,2,25,loss
944049890289234242,3,25,loss
944049890289234242,4,25,loss
944049890289234242,5,25,loss
7658055423679044791,1,64,loss
7658055423679044791,2,64,loss
7658055423679044791,3,64,loss
7658055423679044791,4,64,loss
7658055423679044791,5,64,loss
2123442590701459008,1,140,win
2123442590701459008,2,140,win
2123442590701459008,3,140,win
2123442590701459008,4,140,win
2123442590701459008,5,140,win
6263989689851956347,1,46,win
6263989689851956347,2,46,win
6263989689851956347,3,46,win
6263989689851956347,4,46,win
6263989689851956347,5,46,win
4973023591028103923,1,22,loss
4973023591028103923,2,22,loss
4973023591028103923,3,22,loss
4973023591028103923,4,22,loss
4973023591028103923,5,22,loss
8037867943952074420,1,67,loss
8037867943952074420,2,67,loss
8037867943952074420,3,67,loss
8037867943952074420,4,67,loss
8037867943952074420,5,67,loss
6154077018302010779,1,54,loss
6154077018302010779,2,54,loss
6154077018302010779,3,54,loss
6154077018302010779,4,54,loss
6154077018302010779,5,54,loss
8663412093205216281,1,52,loss
8663412093205216281,2,52,loss
8663412093205216281,3,52,loss
8663412093205216281,4,52,loss
8663412093205216281,5,52,loss
7864586595558858469,1,70,win
7864586595558858469,2,70,win
7864586595558858469,3,70,win
7864586595558858469,4,70,win
7864586595558858469,5,70,win
726540901007001521,1,27,win
726540901007001521,2,27,win
726540901007001521,3,27,win
726540901007001521,4,27,win
726540901007001521,5,27,win
3523183345296401124,1,34,loss
3523183345296401124,2,34,loss
3523183345296401124,3,34,loss
3523183345296401124,4,34,loss
3523183345296401124,5,34,loss
5935403172936500719,1,52,loss
5935403172936500719,2,52,loss
5935403172936500719,3,52,loss
5935403172936500719,4,52,loss
5935403172936500719,5,52,loss
5959575248539304310,1,27,loss
5959575248539304310,2,27,loss
5959575248539304310,3,27,loss
5959575248539304310,4,27,loss
5959575248539304310,5,27,loss
2208053922408603788,1,18,win
2208053922408603788,2,18,win
2208053922408603788,3,18,win
2208053922408603788,4,18,win
2208053922408603788,5,18,win
5985712641281355937,1,35,loss
5985712641281355937,2,35,loss
5985712641281355937,3,35,loss
5985712641281355937,4,35,loss
5985712641281355937,5,35,loss
6317686182230683854,1,31,loss
6317686182230683854,2,31,loss
6317686182230683854,3,31,loss
6317686182230683854,4,31,loss
6317686182230683854,5,31,loss
3125352069878560771,1,38,loss
3125352069878560771,2,38,loss
3125352069878560771,3,38,loss
3125352069878560771,4,38,loss
3125352069878560771,5,38,loss
27475166663897126,1,17,loss
27475166663897126,2,17,loss
27475166663897126,3,17,loss
27475166663897126,4,17,loss
27475166663897126,5,17,loss
4487287244334657998,1,15,loss
4487287244334657998,2,15,loss
4487287244334657998,3,15,loss
4487287244334657998,4,15,loss
4487287244334657998,5,15,loss
2816266096556724397,1,44,loss
2816266096556724397,2,44,loss
2816266096556724397,3,44,loss
2816266096556724397,4,44,loss
2816266096556724397,5,44,loss
3568166446402164380,1,49,loss
3568166446402164380,2,49,loss
3568166446402164380,3,49,loss
3568166446402164380,4,49,loss
3568166446402164380,5,49,loss
2993706310865313135,1,25,loss
2993706310865313135,2,25,loss
2993706310865313135,3,25,loss
2993706310865313135,4,25,loss
2993706310865313135,5,25,loss
8635359852199527074,1,25,win
8635359852199527074,2,25,win
8635359852199527074,3,25,win
8635359852199527074,4,25,win
8635359852199527074,5,25,win
7130649607150825141,1,75,loss
7130649607150825141,2,75,loss
7130649607150825141,3,75,loss
7130649607150825141,4,75,loss
7130649607150825141,5,75,loss
8416036420367481903,1,62,win
8416036420367481903,2,62,win
8416036420367481903,3,62,win
8416036420367481903,4,62,win
8416036420367481903,5,62,win
6865980175375119464,1,64,loss
6865980175375119464,2,64,loss
6865980175375119464,3,64,loss
6865980175375119464,4,64,loss
6865980175375119464,5,64,loss
5818174593951266132,1,19,win
5818174593951266132,2,19,win
5818174593951266132,3,19,win
5818174593951266132,4,19,win
5818174593951266132,5,19,win
8828154659809431316,1,66,loss
8828154659809431316,2,66,loss
8828154659809431316,3,66,loss
8828154659809431316,4,66,loss
8828154659809431316,5,66,loss
8803778939978937693,1,39,loss
8803778939978937693,2,39,loss
8803778939978937693,3,39,loss
8803778939978937693,4,39,loss
8803778939978937693,5,39,loss
4484887680464781765,1,53,loss
4484887680464781765,2,53,loss
4484887680464781765,3,53,loss
4484887680464781765,4,53,loss
4484887680464781765,5,53,loss
990094702594006524,1,59,loss
990094702594006524,2,59,loss
990094702594006524,3,59,loss
990094702594006524,4,59,loss
990094702594006524,5,59,loss
5939425541152228824,1,30,loss
5939425541152228824,2,30,loss
5939425541152228824,3,30,loss
5939425541152228824,4,30,loss
5939425541152228824,5,30,loss
5405122161015454864,1,32,loss
5405122161015454864,2,32,loss
5405122161015454864,3,32,loss
5405122161015454864,4,32,loss
5405122161015454864,5,32,loss
7275049400474849060,1,33,win
7275049400474849060,2,33,win
7275049400474849060,3,33,win
7275049400474849060,4,33,win
7275049400474849060,5,33,win
1363810415012500640,1,69,loss
1363810415012500640,2,69,loss
1363810415012500640,3,69,loss
1363810415012500640,4,69,loss
1363810415012500640,5,69,loss
8147863314131492766,1,50,win
8147863314131492766,2,50,win
8147863314131492766,3,50,win
8147863314131492766,4,50,win
8147863314131492766,5,50,win
2184850804918123918,1,22,loss
2184850804918123918,2,22,loss
2184850804918123918,3,22,loss
2184850804918123918,4,22,loss
2184850804918123918,5,22,loss
995524739735186785,1,5,loss
995524739735186785,2,5,loss
995524739735186785,3,5,loss
995524739735186785,4,5,loss
995524739735186785,5,5,loss
2803696276417371083,1,17,win
2803696276417371083,2,17,win
2803696276417371083,3,17,win
2803696276417371083,4,17,win
2803696276417371083,5,17,win
8499519158409718083,1,46,loss
8499519158409718083,2,46,loss
8499519158409718083,3,46,loss
8499519158409718083,4,46,loss
8499519158409718083,5,46,loss
3063098798999635688,1,23,loss
3063098798999635688,2,23,loss
3063098798999635688,3,23,loss
3063098798999635688,4,23,loss
3063098798999635688,5,23,loss
4288491184930833699,1,5,loss
4288491184930833699,2,5,loss
4288491184930833699,3,5,loss
4288491184930833699,4,5,loss
4288491184930833699,5,5,loss
3875910681911259817,1,24,loss
3875910681911259817,2,24,loss
3875910681911259817,3,24,loss
3875910681911259817,4,24,loss
3875910681911259817,5,24,loss
2995210666102969905,1,34,loss
2995210666102969905,2,34,loss
2995210666102969905,3,34,loss
2995210666102969905,4,34,loss
2995210666102969905,5,34,loss
2030230741145813258,1,15,loss
2030230741145813258,2,15,loss
2030230741145813258,3,15,loss
2030230741145813258,4,15,loss
2030230741145813258,5,15,loss
3316044399751718822,1,48,loss
3316044399751718822,2,48,loss
3316044399751718822,3,48,loss
3316044399751718822,4,48,loss
3316044399751718822,5,48,loss
6037930753217559981,1,23,win
6037930753217559981,2,23,win
6037930753217559981,3,23,win
6037930753217559981,4,23,win
6037930753217559981,5,23,win
6067638294440256133,1,42,loss
6067638294440256133,2,42,loss
6067638294440256133,3,42,loss
6067638294440256133,4,42,loss
6067638294440256133,5,42,loss
5874504931631222184,1,21,win
5874504931631222184,2,21,win
5874504931631222184,3,21,win
5874504931631222184,4,21,win
5874504931631222184,5,21,win
1970081160525842241,1,35,win
1970081160525842241,2,35,win
1970081160525842241,3,35,win
1970081160525842241,4,35,win
1970081160525842241,5,35,win
8451868162974275857,1,45,loss
8451868162974275857,2,45,loss
8451868162974275857,3,45,loss
8451868162974275857,4,45,loss
8451868162974275857,5,45,loss
5005392963719272744,1,58,win
5005392963719272744,2,58,win
5005392963719272744,3,58,win
5005392963719272744,4,58,win
5005392963719272744,5,58,win
6821998793460164589,1,24,loss
6821998793460164589,2,24,loss
6821998793460164589,3,24,loss
6821998793460164589,4,24,loss
6821998793460164589,5,24,loss
1865935811128650374,1,23,win
1865935811128650374,2,23,win
1865935811128650374,3,23,win
1865935811128650374,4,23,win
1865935811128650374,5,23,win
7657927889466592469,1,28,loss
7657927889466592469,2,28,loss
7657927889466592469,3,28,loss
7657927889466592469,4,28,loss
7657927889466592469,5,28,loss
2130474993006023947,1,5,loss
2130474993006023947,2,5,loss
2130474993006023947,3,5,loss
2130474993006023947,4,5,loss
2130474993006023947,5,5,loss
